Page Popularity/likes,Page Checkins,Page talking about,Page Category,CC1,CC2,CC3,CC4,CC5,Base time,Post length,Post Share Count,Post Promotion Status,H Local,PostSun,PostMon,PostTue,PostWed,PostThu,PostFri,PostSat,BaseSun,BaseMon,BaseTue,BaseWed,BasedThu,BaseFri,BaseSat,Target Variable
3002026,0,77240,9,20,1,6,17,-5,58,642,53,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3002026,0,77240,9,9,1,8,9,-7,32,83,4,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,25,2,2,21,0,67,94,1,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,25,1,2,23,-1,58,98,23,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,20,2,18,18,-16,43,98,23,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,116,11,35,103,-24,50,118,284,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
3002026,0,77240,9,68,6,62,66,-56,37,140,133,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
3002026,0,77240,9,46,46,0,46,46,20,111,95,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
3002026,0,77240,9,29,2,27,27,-25,43,45,66,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,23,0,0,23,0,59,112,22,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,5,0,4,4,-4,53,120,32,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,37,37,0,37,37,9,129,34,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3002026,0,77240,9,51,51,0,51,51,15,164,98,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13
3002026,0,77240,9,33,2,0,31,2,70,27,19,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3002026,0,77240,9,33,1,32,33,-31,35,111,22,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3002026,0,77240,9,30,1,2,28,-1,52,57,25,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3002026,0,77240,9,70,6,15,59,-9,65,75,59,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
3002026,0,77240,9,52,10,42,43,-32,46,103,245,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
3002026,0,77240,9,44,44,0,44,44,24,70,298,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10
3002026,0,77240,9,16,0,2,14,-2,66,109,3,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3002026,0,77240,9,11,3,8,11,-5,25,75,18,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
3002026,0,77240,9,21,1,6,14,-5,64,109,46,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
3002026,0,77240,9,39,39,0,39,39,8,205,139,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23
3002026,0,77240,9,10,10,0,10,10,2,226,79,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22
3002026,0,77240,9,24,2,1,21,1,71,251,31,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,26,0,9,22,-9,56,51,173,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3002026,0,77240,9,29,1,28,28,-27,41,52,34,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,126,11,115,121,-104,39,161,113,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
3002026,0,77240,9,47,4,19,42,-15,50,326,142,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,58,2,32,56,-30,50,61,103,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,25,2,1,23,1,65,217,194,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,111,2,32,107,-30,52,124,91,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,443,56,387,401,-331,45,88,2253,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15
3002026,0,77240,9,101,1,3,99,-2,69,0,3,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,31,31,0,31,31,11,64,146,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9
3002026,0,77240,9,28,0,1,27,-1,69,105,16,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,463,101,362,449,-261,32,76,3382,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
3002026,0,77240,9,27,27,0,27,27,5,66,115,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9
3002026,0,77240,9,0,0,0,0,0,0,282,61,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29
3002026,0,77240,9,6,6,0,6,6,1,267,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3002026,0,77240,9,20,4,16,19,-12,38,73,33,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,135,23,112,133,-89,31,170,152,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3002026,0,77240,9,205,15,190,201,-175,45,152,429,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3002026,0,77240,9,173,3,40,163,-37,62,374,52,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002026,0,77240,9,90,5,41,83,-36,57,0,18,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002026,0,77240,9,13,13,0,13,13,2,116,33,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12
3002026,0,77240,9,12,0,0,12,0,72,118,14,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3002026,0,77240,9,55,1,5,53,-4,59,206,90,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3002026,0,77240,9,15,3,12,14,-9,36,118,16,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002026,0,77240,9,234,55,179,220,-124,35,63,267,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18
3002026,0,77240,9,135,135,0,135,135,3,84,1794,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,97
3002026,0,77240,9,172,1,6,165,-5,72,123,166,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3002026,0,77240,9,30,1,0,29,1,51,64,13,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,128,9,119,128,-110,31,55,429,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3002026,0,77240,9,36,36,0,36,36,13,48,13,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3002026,0,77240,9,26,3,23,25,-20,36,55,7,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3002026,0,77240,9,76,3,23,72,-20,52,117,14,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3002026,0,77240,9,177,177,0,177,177,16,198,843,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34
3002026,0,77240,9,153,41,112,152,-71,35,71,846,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3002026,0,77240,9,4,4,0,4,4,1,79,25,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22
3002026,0,77240,9,18,1,17,18,-16,30,82,24,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3002026,0,77240,9,52,1,9,46,-8,60,85,159,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,17,17,0,17,17,16,103,11,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3002026,0,77240,9,13,1,1,11,0,69,85,21,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,24,1,14,21,-13,49,300,15,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,27,27,0,27,27,22,106,41,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3002026,0,77240,9,10,0,1,10,-1,60,66,17,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,35,3,32,34,-29,34,74,34,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3002026,0,77240,9,31,7,24,27,-17,40,105,53,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,13,0,4,9,-4,66,105,15,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,64,64,0,64,64,7,96,167,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10
3002026,0,77240,9,30,0,3,30,-3,66,98,43,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,10,10,0,10,10,10,138,26,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
3002026,0,77240,9,90,10,80,84,-70,41,108,208,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,5,5,0,5,5,5,137,5,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
3002026,0,77240,9,123,39,84,123,-45,27,282,89,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
3002026,0,77240,9,29,13,16,28,-3,29,313,56,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3002026,0,77240,9,40,8,32,38,-24,33,109,44,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3002026,0,77240,9,111,75,36,110,39,25,161,172,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
3002026,0,77240,9,21,21,0,21,21,18,73,4,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
3002026,0,77240,9,60,0,60,60,-60,41,58,87,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,79,16,63,79,-47,29,259,205,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
3002026,0,77240,9,93,0,2,92,-2,71,197,229,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,92,92,0,92,92,19,111,25,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
3002026,0,77240,9,180,180,0,180,180,1,131,341,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,84
3002026,0,77240,9,30,0,1,30,-1,61,82,21,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,80,0,0,80,0,72,78,11,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,61,0,2,61,-2,51,54,32,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,82,82,0,82,82,15,61,15,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3002026,0,77240,9,384,384,0,384,384,14,61,2089,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42
3002026,0,77240,9,600,600,0,600,600,10,59,4447,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,203
3002026,0,77240,9,42,0,5,41,-5,55,37,32,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,132,48,84,131,-36,26,108,125,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
3002026,0,77240,9,74,1,27,71,-26,51,90,81,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,23,0,15,23,-15,49,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,107,75,32,106,43,25,104,408,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15
3002026,0,77240,9,28,28,0,28,28,2,363,46,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25
3002026,0,77240,9,76,1,11,65,-10,70,125,159,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,114,114,0,114,114,20,80,71,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17
3002026,0,77240,9,31,17,14,31,3,26,247,58,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
3002026,0,77240,9,98,5,93,94,-88,44,137,74,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3002026,0,77240,9,195,11,184,190,-173,31,98,126,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
3002026,0,77240,9,153,27,126,138,-99,36,103,184,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7
3002026,0,77240,9,47,47,0,47,47,24,60,67,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14
3002026,0,77240,9,284,51,233,254,-182,41,0,14,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
3002026,0,77240,9,55,19,36,53,-17,28,124,32,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
3002026,0,77240,9,35,5,12,30,-7,50,274,1,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,126,1,13,118,-12,68,304,62,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3002026,0,77240,9,92,2,15,85,-13,60,164,256,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,38,38,0,38,38,16,219,12,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14
3002026,0,77240,9,16,16,0,16,16,10,94,6,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
3002026,0,77240,9,284,69,215,283,-146,29,125,853,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
3002026,0,77240,9,62,62,0,62,62,18,106,36,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
3002026,0,77240,9,57,30,27,57,3,25,27,51,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
3002026,0,77240,9,43,43,0,43,43,4,56,182,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,39
3002026,0,77240,9,69,8,14,59,-6,54,68,43,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,173,9,164,170,-155,36,133,200,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,107,107,0,107,107,22,144,363,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
3002026,0,77240,9,63,0,2,63,-2,57,56,20,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,156,10,146,151,-136,39,62,374,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
3002026,0,77240,9,96,96,0,96,96,9,66,21,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,399,46,353,394,-307,37,58,322,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14
3002026,0,77240,9,181,28,153,180,-125,28,58,582,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
3002026,0,77240,9,0,0,0,0,0,0,283,72,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,221
3002026,0,77240,9,115,40,75,113,-35,36,114,31,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
3002026,0,77240,9,186,45,141,154,-96,42,295,515,0,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16
3002026,0,77240,9,44,44,0,44,44,2,108,18,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,83
3002026,0,77240,9,5,0,2,4,-2,60,95,36,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,7,7,0,7,7,3,82,33,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
3002026,0,77240,9,17,2,15,15,-13,47,100,55,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,9,0,1,9,-1,54,104,29,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,27,27,0,27,27,14,78,42,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3002026,0,77240,9,11,11,0,11,11,21,113,2,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3002026,0,77240,9,15,15,0,15,15,22,117,11,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3002026,0,77240,9,92,32,60,89,-28,27,108,146,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3002026,0,77240,9,27,0,5,26,-5,58,59,53,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,8,8,0,8,8,7,150,48,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3002026,0,77240,9,19,5,14,18,-9,37,58,30,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,45,45,0,45,45,12,57,32,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
3002026,0,77240,9,92,25,67,88,-42,37,107,110,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3002026,0,77240,9,21,10,11,20,-1,31,86,55,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3002026,0,77240,9,16,16,0,16,16,11,67,12,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
3002026,0,77240,9,70,8,62,68,-54,40,70,109,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,49,0,1,49,-1,65,167,28,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,20,1,19,19,-18,40,98,63,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,10,0,10,10,-10,41,106,24,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,10,10,0,10,10,6,80,13,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3002026,0,77240,9,46,46,0,46,46,23,129,19,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,22,22,0,22,22,4,93,6,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
3002026,0,77240,9,14,0,0,14,0,68,91,13,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,22,22,0,22,22,18,93,31,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
3002026,0,77240,9,29,2,3,27,-1,58,107,28,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,15,15,0,15,15,22,63,13,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,6,0,0,6,0,55,83,1,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,3,0,3,3,-3,25,84,1,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,11,11,0,11,11,4,51,5,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
3002026,0,77240,9,16,0,0,16,0,65,69,15,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,33,33,0,33,33,5,74,6,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,5,5,0,5,5,7,55,12,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,11,0,11,11,-11,47,52,5,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3002026,0,77240,9,61,9,52,56,-43,40,84,269,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
3002026,0,77240,9,17,17,0,17,17,20,56,81,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,174,5,34,162,-29,65,0,1,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3002026,0,77240,9,114,114,0,114,114,13,111,33,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
3002026,0,77240,9,6,6,0,6,6,7,58,15,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3002026,0,77240,9,16,1,15,15,-14,47,90,31,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,34,0,34,34,-34,46,97,5,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3002026,0,77240,9,35,35,0,35,35,7,110,74,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
3002026,0,77240,9,22,22,0,22,22,14,97,212,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
3002026,0,77240,9,10,0,0,10,0,68,60,32,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,25,25,0,25,25,4,44,41,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16
3002026,0,77240,9,33,0,3,31,-3,69,200,69,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,9,9,0,9,9,10,70,63,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
3002026,0,77240,9,64,3,10,53,-7,69,85,145,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,34,0,3,34,-3,64,105,32,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,65,6,59,61,-53,44,169,50,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3002026,0,77240,9,58,31,27,55,4,29,94,97,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
3002026,0,77240,9,18,1,17,18,-16,34,37,31,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3002026,0,77240,9,45,10,35,43,-25,31,124,72,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
3002026,0,77240,9,5,5,0,5,5,3,122,5,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
3002026,0,77240,9,12,3,9,12,-6,39,68,22,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3002026,0,77240,9,221,221,0,221,221,6,67,314,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56
3002026,0,77240,9,36,0,2,35,-2,64,69,53,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,80,0,23,80,-23,55,148,53,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3002026,0,77240,9,8,8,0,8,8,20,58,26,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3002026,0,77240,9,14,14,0,14,14,4,115,46,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
3002026,0,77240,9,82,4,37,77,-33,50,115,159,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,20,3,2,17,1,55,167,73,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,64,6,58,59,-52,46,202,43,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3002026,0,77240,9,12,12,0,12,12,10,48,23,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3002026,0,77240,9,16,1,7,13,-6,56,76,46,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,122,18,104,109,-86,43,99,119,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
3002026,0,77240,9,121,5,18,100,-13,70,0,1,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3002026,0,77240,9,46,46,0,46,46,22,181,47,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
3002026,0,77240,9,2,0,2,2,-2,36,67,15,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,5,5,0,5,5,8,95,16,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
3002026,0,77240,9,9,2,7,8,-5,34,48,39,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,15,4,11,15,-7,28,81,4,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3002026,0,77240,9,33,5,28,30,-23,43,97,15,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
3002026,0,77240,9,64,29,35,62,-6,27,126,301,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
3002026,0,77240,9,20,20,0,20,20,11,78,12,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3002026,0,77240,9,87,22,65,85,-43,28,111,244,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
3002026,0,77240,9,116,10,14,101,-4,57,119,56,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3002026,0,77240,9,22,1,2,19,-1,65,265,63,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3002026,0,77240,9,50,10,40,48,-30,30,94,107,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3002026,0,77240,9,9,9,0,9,9,13,112,17,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3002026,0,77240,9,24,6,18,24,-12,30,106,39,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3002026,0,77240,9,47,1,6,40,-5,66,74,65,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002026,0,77240,9,30,0,10,28,-10,61,0,2,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002026,0,77240,9,20,3,17,18,-14,42,120,18,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002026,0,77240,9,7,2,1,5,1,56,54,24,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002026,0,77240,9,163,6,24,150,-18,59,124,607,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3002026,0,77240,9,23,23,0,23,23,8,117,5,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
3002026,0,77240,9,75,75,0,75,75,13,129,72,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3002026,0,77240,9,56,0,4,53,-4,66,142,3,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3002026,0,77240,9,405,405,0,405,405,20,181,939,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,46
3002026,0,77240,9,80,7,73,75,-66,39,115,173,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
3002026,0,77240,9,37,37,0,37,37,12,76,275,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
3002026,0,77240,9,43,43,0,43,43,3,0,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17
3002026,0,77240,9,90,90,0,90,90,18,88,163,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16
3002026,0,77240,9,13,0,3,11,-3,66,84,1,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,750,20,85,690,-65,67,135,1192,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6
3002026,0,77240,9,502,82,420,453,-338,43,138,565,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
3002026,0,77240,9,33,10,23,32,-13,35,668,98,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
